date,vessel,year,base_rate,true_rate,true_delta,pred_delta,tuned_thresh,decision,retained,dir_correct,cost_spot,cost_ficos,net_savings
2024-05-03,handy,2024,12159.0,12255.0,96.0,-116.81153921610472,-198.9795918367347,SPOT_INDEX,False,False,243180.0,243180.0,0.0
2024-05-07,handy,2024,12255.0,12399.0,144.0,102.39983888233043,-198.9795918367347,SPOT_INDEX,False,True,245100.0,245100.0,0.0
2024-05-08,handy,2024,12399.0,12517.0,118.0,87.03837228877852,-198.9795918367347,SPOT_INDEX,False,True,247980.0,247980.0,0.0
2024-05-09,handy,2024,12517.0,12614.0,97.0,71.14950090405365,-198.9795918367347,SPOT_INDEX,False,True,250340.0,250340.0,0.0
2024-05-10,handy,2024,12614.0,12676.0,62.0,62.8530827370417,-198.9795918367347,SPOT_INDEX,False,True,252280.0,252280.0,0.0
2024-05-13,handy,2024,12676.0,12665.0,-11.0,23.58144960907189,-198.9795918367347,SPOT_INDEX,False,False,253520.0,253520.0,0.0
2024-05-14,handy,2024,12665.0,12526.0,-139.0,-57.74086143800521,-198.9795918367347,SPOT_INDEX,False,True,253300.0,253300.0,0.0
2024-05-16,handy,2024,12526.0,12393.0,-133.0,-222.16941631166566,-198.9795918367347,WAIT,True,True,250520.0,250360.0,160.0
2024-05-17,handy,2024,12393.0,12473.0,80.0,-146.7150025462214,-198.9795918367347,SPOT_INDEX,False,False,247860.0,247860.0,0.0
2024-05-20,handy,2024,12473.0,12255.0,-218.0,-15.53403847308403,-198.9795918367347,SPOT_INDEX,False,True,249460.0,249460.0,0.0
2024-05-21,handy,2024,12255.0,12170.0,-85.0,-87.12230140113127,-198.9795918367347,SPOT_INDEX,False,True,245100.0,245100.0,0.0
2024-05-22,handy,2024,12170.0,12076.0,-94.0,-63.13844705301435,-198.9795918367347,SPOT_INDEX,False,True,243400.0,243400.0,0.0
2024-05-23,handy,2024,12076.0,12064.0,-12.0,-73.60095074478997,-198.9795918367347,SPOT_INDEX,False,True,241520.0,241520.0,0.0
2024-05-24,handy,2024,12064.0,11985.0,-79.0,-150.6923837945768,-198.9795918367347,SPOT_INDEX,False,True,241280.0,241280.0,0.0
2024-05-27,handy,2024,11985.0,11827.0,-158.0,-153.49201252237367,-198.9795918367347,SPOT_INDEX,False,True,239700.0,239700.0,0.0
2024-05-28,handy,2024,11827.0,12091.0,264.0,-157.75018947424383,-198.9795918367347,SPOT_INDEX,False,False,236540.0,236540.0,0.0
2024-05-29,handy,2024,12091.0,12237.0,146.0,-160.48423925182237,-198.9795918367347,SPOT_INDEX,False,False,241820.0,241820.0,0.0
2024-05-30,handy,2024,12237.0,12289.0,52.0,15.176946690766096,-198.9795918367347,SPOT_INDEX,False,True,244740.0,244740.0,0.0
2024-05-31,handy,2024,12289.0,12249.0,-40.0,21.48203448689625,-198.9795918367347,SPOT_INDEX,False,False,245780.0,245780.0,0.0
2024-06-03,handy,2024,12249.0,12227.0,-22.0,-36.66562108249655,-198.9795918367347,SPOT_INDEX,False,True,244980.0,244980.0,0.0
2024-06-04,handy,2024,12227.0,12107.0,-120.0,-32.59077568746048,-198.9795918367347,SPOT_INDEX,False,True,244540.0,244540.0,0.0
2024-06-05,handy,2024,12107.0,12176.0,69.0,-55.40356415165607,-198.9795918367347,SPOT_INDEX,False,False,242140.0,242140.0,0.0
2024-06-07,handy,2024,12176.0,12239.0,63.0,59.39819814259718,-198.9795918367347,SPOT_INDEX,False,True,243520.0,243520.0,0.0
2024-06-10,handy,2024,12239.0,12148.0,-91.0,4.866104355990326,-198.9795918367347,SPOT_INDEX,False,False,244780.0,244780.0,0.0
2024-06-11,handy,2024,12148.0,12168.0,20.0,28.54916200901518,-198.9795918367347,SPOT_INDEX,False,True,242960.0,242960.0,0.0
2024-06-12,handy,2024,12168.0,12268.0,100.0,53.24213163102451,-198.9795918367347,SPOT_INDEX,False,True,243360.0,243360.0,0.0
2024-06-13,handy,2024,12268.0,12226.0,-42.0,109.72649605838414,-198.9795918367347,SPOT_INDEX,False,False,245360.0,245360.0,0.0
2024-06-14,handy,2024,12226.0,12236.0,10.0,40.171384664117056,-198.9795918367347,SPOT_INDEX,False,True,244520.0,244520.0,0.0
2024-06-17,handy,2024,12236.0,12262.0,26.0,51.28165349438448,-198.9795918367347,SPOT_INDEX,False,True,244720.0,244720.0,0.0
2024-06-18,handy,2024,12262.0,12211.0,-51.0,45.89685368681834,-198.9795918367347,SPOT_INDEX,False,False,245240.0,245240.0,0.0
2024-06-19,handy,2024,12211.0,12266.0,55.0,16.262722501710726,-198.9795918367347,SPOT_INDEX,False,True,244220.0,244220.0,0.0
2024-06-20,handy,2024,12266.0,12186.0,-80.0,55.36090557170898,-198.9795918367347,SPOT_INDEX,False,False,245320.0,245320.0,0.0
2024-06-21,handy,2024,12186.0,12334.0,148.0,6.299503372057676,-198.9795918367347,SPOT_INDEX,False,True,243720.0,243720.0,0.0
2024-06-24,handy,2024,12334.0,12462.0,128.0,27.715624766709148,-198.9795918367347,SPOT_INDEX,False,True,246680.0,246680.0,0.0
2024-06-25,handy,2024,12462.0,12570.0,108.0,57.54132491958942,-198.9795918367347,SPOT_INDEX,False,True,249240.0,249240.0,0.0
2024-06-26,handy,2024,12570.0,12612.0,42.0,53.395849151061256,-198.9795918367347,SPOT_INDEX,False,True,251400.0,251400.0,0.0
2024-06-27,handy,2024,12612.0,12772.0,160.0,26.031077162534924,-198.9795918367347,SPOT_INDEX,False,True,252240.0,252240.0,0.0
2024-06-28,handy,2024,12772.0,12679.0,-93.0,60.835053432676595,-198.9795918367347,SPOT_INDEX,False,False,255440.0,255440.0,0.0
2024-07-01,handy,2024,12679.0,12525.0,-154.0,-52.202587143281725,-198.9795918367347,SPOT_INDEX,False,True,253580.0,253580.0,0.0
2024-07-02,handy,2024,12525.0,12416.0,-109.0,-145.55463558888587,-198.9795918367347,SPOT_INDEX,False,True,250500.0,250500.0,0.0
2024-07-03,handy,2024,12416.0,12312.0,-104.0,-91.16194531104286,-198.9795918367347,SPOT_INDEX,False,True,248320.0,248320.0,0.0
2024-07-04,handy,2024,12312.0,12484.0,172.0,-85.01742586518719,-198.9795918367347,SPOT_INDEX,False,False,246240.0,246240.0,0.0
2024-07-05,handy,2024,12484.0,12372.0,-112.0,66.20470791611609,-198.9795918367347,SPOT_INDEX,False,False,249680.0,249680.0,0.0
2024-07-08,handy,2024,12372.0,12237.0,-135.0,12.141140983714765,-198.9795918367347,SPOT_INDEX,False,False,247440.0,247440.0,0.0
2024-07-09,handy,2024,12237.0,12226.0,-11.0,-20.98341906866204,-198.9795918367347,SPOT_INDEX,False,True,244740.0,244740.0,0.0
2024-07-10,handy,2024,12226.0,12249.0,23.0,34.79503355104755,-198.9795918367347,SPOT_INDEX,False,True,244520.0,244520.0,0.0
2024-07-11,handy,2024,12249.0,12279.0,30.0,51.8707037909075,-198.9795918367347,SPOT_INDEX,False,True,244980.0,244980.0,0.0
2024-07-12,handy,2024,12279.0,12338.0,59.0,53.16388951699385,-198.9795918367347,SPOT_INDEX,False,True,245580.0,245580.0,0.0
2024-07-15,handy,2024,12338.0,12473.0,135.0,61.18660818887966,-198.9795918367347,SPOT_INDEX,False,True,246760.0,246760.0,0.0
2024-07-16,handy,2024,12473.0,12407.0,-66.0,69.4416320582787,-198.9795918367347,SPOT_INDEX,False,False,249460.0,249460.0,0.0
2024-07-17,handy,2024,12407.0,12623.0,216.0,-48.608622015736266,-198.9795918367347,SPOT_INDEX,False,False,248140.0,248140.0,0.0
2024-07-18,handy,2024,12623.0,12699.0,76.0,20.621287291456547,-198.9795918367347,SPOT_INDEX,False,True,252460.0,252460.0,0.0
2024-07-19,handy,2024,12699.0,12582.0,-117.0,-20.76927580382292,-198.9795918367347,SPOT_INDEX,False,True,253980.0,253980.0,0.0
2024-07-22,handy,2024,12582.0,12552.0,-30.0,-57.73912667625369,-198.9795918367347,SPOT_INDEX,False,True,251640.0,251640.0,0.0
2024-07-23,handy,2024,12552.0,12532.0,-20.0,-33.72183180152962,-198.9795918367347,SPOT_INDEX,False,True,251040.0,251040.0,0.0
2024-07-24,handy,2024,12532.0,12537.0,5.0,31.241530598178787,-198.9795918367347,SPOT_INDEX,False,True,250640.0,250640.0,0.0
2024-07-25,handy,2024,12537.0,12512.0,-25.0,48.67184851880796,-198.9795918367347,SPOT_INDEX,False,False,250740.0,250740.0,0.0
2024-07-26,handy,2024,12512.0,12574.0,62.0,-16.659618251594008,-198.9795918367347,SPOT_INDEX,False,False,250240.0,250240.0,0.0
2024-07-29,handy,2024,12574.0,12535.0,-39.0,8.316805274245104,-198.9795918367347,SPOT_INDEX,False,False,251480.0,251480.0,0.0
2024-07-30,handy,2024,12535.0,12453.0,-82.0,-34.90077150942213,-198.9795918367347,SPOT_INDEX,False,True,250700.0,250700.0,0.0
2024-07-31,handy,2024,12453.0,12424.0,-29.0,-64.39017141591377,-198.9795918367347,SPOT_INDEX,False,True,249060.0,249060.0,0.0
2024-08-01,handy,2024,12424.0,12413.0,-11.0,-57.67352940670412,-198.9795918367347,SPOT_INDEX,False,True,248480.0,248480.0,0.0
2024-08-02,handy,2024,12413.0,12323.0,-90.0,-35.933638699424776,-198.9795918367347,SPOT_INDEX,False,True,248260.0,248260.0,0.0
2024-08-05,handy,2024,12323.0,12273.0,-50.0,-55.725640507955134,-198.9795918367347,SPOT_INDEX,False,True,246460.0,246460.0,0.0
2024-08-06,handy,2024,12273.0,12268.0,-5.0,-39.11561028262188,-198.9795918367347,SPOT_INDEX,False,True,245460.0,245460.0,0.0
2024-08-07,handy,2024,12268.0,12180.0,-88.0,-51.31730491799485,-198.9795918367347,SPOT_INDEX,False,True,245360.0,245360.0,0.0
2024-08-08,handy,2024,12180.0,12176.0,-4.0,-55.725640507955134,-198.9795918367347,SPOT_INDEX,False,True,243600.0,243600.0,0.0
2024-08-09,handy,2024,12176.0,12083.0,-93.0,-40.963298955997715,-198.9795918367347,SPOT_INDEX,False,True,243520.0,243520.0,0.0
2024-08-12,handy,2024,12083.0,12032.0,-51.0,-51.2288411182391,-198.9795918367347,SPOT_INDEX,False,True,241660.0,241660.0,0.0
2024-08-13,handy,2024,12032.0,12048.0,16.0,-41.95840882222907,-198.9795918367347,SPOT_INDEX,False,False,240640.0,240640.0,0.0
2024-08-14,handy,2024,12048.0,12097.0,49.0,28.337973247225563,-198.9795918367347,SPOT_INDEX,False,True,240960.0,240960.0,0.0
2024-08-16,handy,2024,12097.0,12113.0,16.0,53.887030810860985,-198.9795918367347,SPOT_INDEX,False,True,241940.0,241940.0,0.0
2024-08-19,handy,2024,12113.0,12235.0,122.0,19.5891222300577,-198.9795918367347,SPOT_INDEX,False,True,242260.0,242260.0,0.0
2024-08-20,handy,2024,12235.0,12313.0,78.0,55.608360403663774,-198.9795918367347,SPOT_INDEX,False,True,244700.0,244700.0,0.0
2024-08-21,handy,2024,12313.0,12307.0,-6.0,45.964025100495526,-198.9795918367347,SPOT_INDEX,False,False,246260.0,246260.0,0.0
2024-08-22,handy,2024,12307.0,12260.0,-47.0,-20.582069137640733,-198.9795918367347,SPOT_INDEX,False,True,246140.0,246140.0,0.0
2024-08-23,handy,2024,12260.0,12078.0,-182.0,-37.193797688313104,-198.9795918367347,SPOT_INDEX,False,True,245200.0,245200.0,0.0
2024-08-26,handy,2024,12078.0,11955.0,-123.0,-22.468273082398692,-198.9795918367347,SPOT_INDEX,False,True,241560.0,241560.0,0.0
2024-08-27,handy,2024,11955.0,11832.0,-123.0,-56.4954013888846,-198.9795918367347,SPOT_INDEX,False,True,239100.0,239100.0,0.0
2024-08-28,handy,2024,11832.0,11697.0,-135.0,-37.85697221127741,-198.9795918367347,SPOT_INDEX,False,True,236640.0,236640.0,0.0
2024-08-29,handy,2024,11697.0,11653.0,-44.0,-48.681627588148594,-198.9795918367347,SPOT_INDEX,False,True,233940.0,233940.0,0.0
2024-08-30,handy,2024,11653.0,11637.0,-16.0,-39.07614585427425,-198.9795918367347,SPOT_INDEX,False,True,233060.0,233060.0,0.0
2024-09-02,handy,2024,11637.0,11583.0,-54.0,-34.33241116713399,-198.9795918367347,SPOT_INDEX,False,True,232740.0,232740.0,0.0
2024-09-03,handy,2024,11583.0,11589.0,6.0,-41.8194177703324,-198.9795918367347,SPOT_INDEX,False,False,231660.0,231660.0,0.0
2024-09-04,handy,2024,11589.0,11505.0,-84.0,-9.435372365962154,-198.9795918367347,SPOT_INDEX,False,True,231780.0,231780.0,0.0
2024-09-05,handy,2024,11505.0,11462.0,-43.0,-55.19786594553079,-198.9795918367347,SPOT_INDEX,False,True,230100.0,230100.0,0.0
2024-09-06,handy,2024,11462.0,11375.0,-87.0,-37.45061250502089,-198.9795918367347,SPOT_INDEX,False,True,229240.0,229240.0,0.0
2024-09-09,handy,2024,11375.0,11421.0,46.0,-50.70106655581477,-198.9795918367347,SPOT_INDEX,False,False,227500.0,227500.0,0.0
2024-09-10,handy,2024,11421.0,11399.0,-22.0,21.25569670546687,-198.9795918367347,SPOT_INDEX,False,False,228420.0,228420.0,0.0
2024-09-11,handy,2024,11399.0,11509.0,110.0,17.462041440109317,-198.9795918367347,SPOT_INDEX,False,True,227980.0,227980.0,0.0
2024-09-12,handy,2024,11509.0,11652.0,143.0,66.29531183771874,-198.9795918367347,SPOT_INDEX,False,True,230180.0,230180.0,0.0
2024-09-13,handy,2024,11652.0,11934.0,282.0,67.1653282734745,-198.9795918367347,SPOT_INDEX,False,True,233040.0,233040.0,0.0
2024-09-19,handy,2024,11934.0,12139.0,205.0,365.5549960860859,-198.9795918367347,SPOT_INDEX,False,True,238680.0,238680.0,0.0
2024-09-20,handy,2024,12139.0,12241.0,102.0,103.86717307209867,-198.9795918367347,SPOT_INDEX,False,True,242780.0,242780.0,0.0
2024-09-23,handy,2024,12241.0,12275.0,34.0,70.99506826941011,-198.9795918367347,SPOT_INDEX,False,True,244820.0,244820.0,0.0
2024-09-24,handy,2024,12275.0,12467.0,192.0,69.77318572171583,-198.9795918367347,SPOT_INDEX,False,True,245500.0,245500.0,0.0
2024-09-25,handy,2024,12467.0,12505.0,38.0,89.2494570094795,-198.9795918367347,SPOT_INDEX,False,True,249340.0,249340.0,0.0
2024-09-26,handy,2024,12505.0,12547.0,42.0,37.56362019263802,-198.9795918367347,SPOT_INDEX,False,True,250100.0,250100.0,0.0
2024-09-27,handy,2024,12547.0,12375.0,-172.0,10.708323405808798,-198.9795918367347,SPOT_INDEX,False,False,250940.0,250940.0,0.0
2024-09-30,handy,2024,12375.0,12392.0,17.0,-97.91814755780543,-198.9795918367347,SPOT_INDEX,False,False,247500.0,247500.0,0.0
2024-10-02,handy,2024,12392.0,12431.0,39.0,-167.92630309268887,-198.9795918367347,SPOT_INDEX,False,False,247840.0,247840.0,0.0
2024-10-04,handy,2024,12431.0,12174.0,-257.0,-158.86009954752353,-198.9795918367347,SPOT_INDEX,False,True,248620.0,248620.0,0.0
2024-10-07,handy,2024,12174.0,12210.0,36.0,-96.08226307553396,-198.9795918367347,SPOT_INDEX,False,False,243480.0,243480.0,0.0
2024-10-08,handy,2024,12210.0,12116.0,-94.0,56.34571593123867,-198.9795918367347,SPOT_INDEX,False,False,244200.0,244200.0,0.0
2024-10-10,handy,2024,12116.0,12000.0,-116.0,14.21335102134046,-198.9795918367347,SPOT_INDEX,False,False,242320.0,242320.0,0.0
2024-10-11,handy,2024,12000.0,11966.0,-34.0,-54.127514762202566,-198.9795918367347,SPOT_INDEX,False,True,240000.0,240000.0,0.0
2024-10-14,handy,2024,11966.0,11882.0,-84.0,-34.043176684601924,-198.9795918367347,SPOT_INDEX,False,True,239320.0,239320.0,0.0
2024-10-15,handy,2024,11882.0,11813.0,-69.0,-56.35383306063218,-198.9795918367347,SPOT_INDEX,False,True,237640.0,237640.0,0.0
2024-10-16,handy,2024,11813.0,11703.0,-110.0,-42.38535293709421,-198.9795918367347,SPOT_INDEX,False,True,236260.0,236260.0,0.0
2024-10-17,handy,2024,11703.0,11571.0,-132.0,-91.2750230176037,-198.9795918367347,SPOT_INDEX,False,True,234060.0,234060.0,0.0
2024-10-18,handy,2024,11571.0,11528.0,-43.0,-84.93527614967789,-198.9795918367347,SPOT_INDEX,False,True,231420.0,231420.0,0.0
2024-10-21,handy,2024,11528.0,11444.0,-84.0,-42.091183980913954,-198.9795918367347,SPOT_INDEX,False,True,230560.0,230560.0,0.0
2024-10-22,handy,2024,11444.0,11383.0,-61.0,-66.1561172128183,-198.9795918367347,SPOT_INDEX,False,True,228880.0,228880.0,0.0
2024-10-23,handy,2024,11383.0,11347.0,-36.0,-37.87324015768968,-198.9795918367347,SPOT_INDEX,False,True,227660.0,227660.0,0.0
2024-10-24,handy,2024,11347.0,11231.0,-116.0,-37.012185655411514,-198.9795918367347,SPOT_INDEX,False,True,226940.0,226940.0,0.0
2024-10-25,handy,2024,11231.0,11148.0,-83.0,-61.270555488857575,-198.9795918367347,SPOT_INDEX,False,True,224620.0,224620.0,0.0
2024-10-28,handy,2024,11148.0,10926.0,-222.0,-56.39997384128846,-198.9795918367347,SPOT_INDEX,False,True,222960.0,222960.0,0.0
2024-10-30,handy,2024,10926.0,10815.0,-111.0,-233.05406890713235,-198.9795918367347,WAIT,True,True,218520.0,218800.0,-280.0
2024-10-31,handy,2024,10815.0,10765.0,-50.0,-160.4687439356321,-198.9795918367347,SPOT_INDEX,False,True,216300.0,216300.0,0.0
2024-11-01,handy,2024,10765.0,10570.0,-195.0,-58.11448422679499,-198.9795918367347,SPOT_INDEX,False,True,215300.0,215300.0,0.0
2024-11-04,handy,2024,10570.0,10516.0,-54.0,-167.76350184555716,-198.9795918367347,SPOT_INDEX,False,True,211400.0,211400.0,0.0
2024-11-05,handy,2024,10516.0,10446.0,-70.0,-18.88890616214088,-198.9795918367347,SPOT_INDEX,False,True,210320.0,210320.0,0.0
2024-11-06,handy,2024,10446.0,10460.0,14.0,-48.995017313227216,-198.9795918367347,SPOT_INDEX,False,False,208920.0,208920.0,0.0
2024-11-07,handy,2024,10460.0,10477.0,17.0,-13.25783842234485,-198.9795918367347,SPOT_INDEX,False,False,209200.0,209200.0,0.0
2024-11-08,handy,2024,10477.0,10341.0,-136.0,-11.14513454769696,-198.9795918367347,SPOT_INDEX,False,True,209540.0,209540.0,0.0
2024-11-11,handy,2024,10341.0,10276.0,-65.0,-126.31850853901923,-198.9795918367347,SPOT_INDEX,False,True,206820.0,206820.0,0.0
2024-11-12,handy,2024,10276.0,9999.0,-277.0,-42.741180784723845,-198.9795918367347,SPOT_INDEX,False,True,205520.0,205520.0,0.0
2024-11-13,handy,2024,9999.0,9895.0,-104.0,-41.2823070043754,-198.9795918367347,SPOT_INDEX,False,True,199980.0,199980.0,0.0
2024-11-14,handy,2024,9895.0,9833.0,-62.0,-157.00256242431223,-198.9795918367347,SPOT_INDEX,False,True,197900.0,197900.0,0.0
2024-11-15,handy,2024,9833.0,9799.0,-34.0,-43.96500629018792,-198.9795918367347,SPOT_INDEX,False,True,196660.0,196660.0,0.0
2024-11-18,handy,2024,9799.0,9768.0,-31.0,-16.565448117413336,-198.9795918367347,SPOT_INDEX,False,True,195980.0,195980.0,0.0
2024-11-19,handy,2024,9768.0,9694.0,-74.0,-44.38628380677382,-198.9795918367347,SPOT_INDEX,False,True,195360.0,195360.0,0.0
2024-11-20,handy,2024,9694.0,9676.0,-18.0,-135.04280756584785,-198.9795918367347,SPOT_INDEX,False,True,193880.0,193880.0,0.0
2024-11-21,handy,2024,9676.0,9598.0,-78.0,-35.382146767957195,-198.9795918367347,SPOT_INDEX,False,True,193520.0,193520.0,0.0
2024-11-22,handy,2024,9598.0,9668.0,70.0,-49.75451175945418,-198.9795918367347,SPOT_INDEX,False,False,191960.0,191960.0,0.0
2024-11-25,handy,2024,9668.0,9600.0,-68.0,20.834882552389136,-198.9795918367347,SPOT_INDEX,False,False,193360.0,193360.0,0.0
2024-11-26,handy,2024,9600.0,9455.0,-145.0,2.8295412530965574,-198.9795918367347,SPOT_INDEX,False,False,192000.0,192000.0,0.0
2024-11-27,handy,2024,9455.0,9514.0,59.0,-70.38816741990145,-198.9795918367347,SPOT_INDEX,False,False,189100.0,189100.0,0.0
2024-11-28,handy,2024,9514.0,9347.0,-167.0,9.551755796973982,-198.9795918367347,SPOT_INDEX,False,False,190280.0,190280.0,0.0
2024-11-29,handy,2024,9347.0,9333.0,-14.0,-69.41499291387365,-198.9795918367347,SPOT_INDEX,False,True,186940.0,186940.0,0.0
2024-12-02,handy,2024,9333.0,9315.0,-18.0,-18.224336187158777,-198.9795918367347,SPOT_INDEX,False,True,186660.0,186660.0,0.0
2024-12-03,handy,2024,9315.0,9320.0,5.0,-21.269681970788227,-198.9795918367347,SPOT_INDEX,False,False,186300.0,186300.0,0.0
2024-12-04,handy,2024,9320.0,9203.0,-117.0,9.017734478526066,-198.9795918367347,SPOT_INDEX,False,False,186400.0,186400.0,0.0
2024-12-05,handy,2024,9203.0,9113.0,-90.0,-19.900783911305385,-198.9795918367347,SPOT_INDEX,False,True,184060.0,184060.0,0.0
2024-12-06,handy,2024,9113.0,9071.0,-42.0,-57.99606691601301,-198.9795918367347,SPOT_INDEX,False,True,182260.0,182260.0,0.0
2024-12-09,handy,2024,9071.0,9044.0,-27.0,-37.597698177089235,-198.9795918367347,SPOT_INDEX,False,True,181420.0,181420.0,0.0
2024-12-10,handy,2024,9044.0,8955.0,-89.0,-30.74127978789954,-198.9795918367347,SPOT_INDEX,False,True,180880.0,180880.0,0.0
2024-12-11,handy,2024,8955.0,8820.0,-135.0,-52.420876263508745,-198.9795918367347,SPOT_INDEX,False,True,179100.0,179100.0,0.0
2024-12-12,handy,2024,8820.0,8786.0,-34.0,-59.55099470224701,-198.9795918367347,SPOT_INDEX,False,True,176400.0,176400.0,0.0
2024-12-13,handy,2024,8786.0,8712.0,-74.0,16.701211957813705,-198.9795918367347,SPOT_INDEX,False,False,175720.0,175720.0,0.0
2024-12-16,handy,2024,8712.0,8581.0,-131.0,-24.245745755218213,-198.9795918367347,SPOT_INDEX,False,True,174240.0,174240.0,0.0
2024-12-17,handy,2024,8581.0,8504.0,-77.0,-65.52811731557527,-198.9795918367347,SPOT_INDEX,False,True,171620.0,171620.0,0.0
2024-12-18,handy,2024,8504.0,8420.0,-84.0,-44.90833828379202,-198.9795918367347,SPOT_INDEX,False,True,170080.0,170080.0,0.0
2024-12-19,handy,2024,8420.0,8395.0,-25.0,-29.319750379188903,-198.9795918367347,SPOT_INDEX,False,True,168400.0,168400.0,0.0
2024-12-20,handy,2024,8395.0,8333.0,-62.0,-34.69443221853348,-198.9795918367347,SPOT_INDEX,False,True,167900.0,167900.0,0.0
2024-12-23,handy,2024,8333.0,8198.0,-135.0,-52.25634721348886,-198.9795918367347,SPOT_INDEX,False,True,166660.0,166660.0,0.0
2024-12-24,handy,2024,8198.0,8063.0,-135.0,-136.46580351928077,-198.9795918367347,SPOT_INDEX,False,True,163960.0,163960.0,0.0
2024-01-02,cape,2024,30806.0,29459.0,-1347.0,1015.4819885352824,-227.0408163265306,SPOT_INDEX,False,False,616120.0,616120.0,0.0
2024-01-03,cape,2024,29459.0,29994.0,535.0,-1218.437640365911,-227.0408163265306,WAIT,True,False,589180.0,602380.0,-13200.0
2024-01-04,cape,2024,29994.0,30097.0,103.0,199.8717719305291,-227.0408163265306,SPOT_INDEX,False,True,599880.0,599880.0,0.0
2024-01-05,cape,2024,30097.0,29876.0,-221.0,-328.8483225809434,-227.0408163265306,WAIT,True,True,601940.0,600020.0,1920.0
2024-01-08,cape,2024,29876.0,26713.0,-3163.0,-571.7891835269966,-227.0408163265306,WAIT,True,True,597520.0,536760.0,60760.0
2024-01-09,cape,2024,26713.0,24245.0,-2468.0,-1761.532007173133,-227.0408163265306,WAIT,True,True,534260.0,487400.0,46860.0
2024-01-10,cape,2024,24245.0,21056.0,-3189.0,-1493.6978232953836,-227.0408163265306,WAIT,True,True,484900.0,423620.0,61280.0
2024-01-11,cape,2024,21056.0,19553.0,-1503.0,-1172.503105203027,-227.0408163265306,WAIT,True,True,421120.0,393560.0,27560.0
2024-01-12,cape,2024,19553.0,17966.0,-1587.0,-818.4772615471691,-227.0408163265306,WAIT,True,True,391060.0,361820.0,29240.0
2024-01-15,cape,2024,17966.0,16626.0,-1340.0,-857.8935713868069,-227.0408163265306,WAIT,True,True,359320.0,335020.0,24300.0
2024-01-16,cape,2024,16626.0,16119.0,-507.0,-758.999421223338,-227.0408163265306,WAIT,True,True,332520.0,324880.0,7640.0
2024-01-17,cape,2024,16119.0,16131.0,12.0,-534.3688313657098,-227.0408163265306,WAIT,True,False,322380.0,325120.0,-2740.0
2024-01-18,cape,2024,16131.0,18100.0,1969.0,-215.99518159925793,-227.0408163265306,SPOT_INDEX,False,False,322620.0,322620.0,0.0
2024-01-19,cape,2024,18100.0,20903.0,2803.0,953.7847344650363,-227.0408163265306,SPOT_INDEX,False,True,362000.0,362000.0,0.0
2024-01-22,cape,2024,20903.0,20064.0,-839.0,922.5148268498699,-227.0408163265306,SPOT_INDEX,False,False,418060.0,418060.0,0.0
2024-01-23,cape,2024,20064.0,18714.0,-1350.0,-574.0940175401371,-227.0408163265306,WAIT,True,True,401280.0,376780.0,24500.0
2024-01-24,cape,2024,18714.0,19210.0,496.0,-798.4211628760853,-227.0408163265306,WAIT,True,False,374280.0,386700.0,-12420.0
2024-01-25,cape,2024,19210.0,18725.0,-485.0,555.2414716045147,-227.0408163265306,SPOT_INDEX,False,False,384200.0,384200.0,0.0
2024-01-26,cape,2024,18725.0,18550.0,-175.0,-383.19130511799864,-227.0408163265306,WAIT,True,True,374500.0,373500.0,1000.0
2024-01-29,cape,2024,18550.0,16968.0,-1582.0,-103.3892956703221,-227.0408163265306,SPOT_INDEX,False,True,371000.0,371000.0,0.0
2024-01-30,cape,2024,16968.0,16555.0,-413.0,-766.0137810505522,-227.0408163265306,WAIT,True,True,339360.0,333600.0,5760.0
2024-01-31,cape,2024,16555.0,17650.0,1095.0,-420.25768921754093,-227.0408163265306,WAIT,True,False,331100.0,355500.0,-24400.0
2024-02-01,cape,2024,17650.0,18106.0,456.0,642.5996249436967,-227.0408163265306,SPOT_INDEX,False,True,353000.0,353000.0,0.0
2024-02-02,cape,2024,18106.0,18809.0,703.0,349.70909632588024,-227.0408163265306,SPOT_INDEX,False,True,362120.0,362120.0,0.0
2024-02-05,cape,2024,18809.0,20772.0,1963.0,484.007367943405,-227.0408163265306,SPOT_INDEX,False,True,376180.0,376180.0,0.0
2024-02-06,cape,2024,20772.0,21606.0,834.0,788.2266714600294,-227.0408163265306,SPOT_INDEX,False,True,415440.0,415440.0,0.0
2024-02-07,cape,2024,21606.0,19640.0,-1966.0,588.0398369705993,-227.0408163265306,SPOT_INDEX,False,False,432120.0,432120.0,0.0
2024-02-08,cape,2024,19640.0,22939.0,3299.0,-1044.9732674496927,-227.0408163265306,WAIT,True,False,392800.0,461280.0,-68480.0
2024-02-13,cape,2024,22939.0,22431.0,-508.0,948.593253238607,-227.0408163265306,SPOT_INDEX,False,False,458780.0,458780.0,0.0
2024-02-14,cape,2024,22431.0,22243.0,-188.0,-418.44538868803846,-227.0408163265306,WAIT,True,True,448620.0,447360.0,1260.0
2024-02-15,cape,2024,22243.0,22029.0,-214.0,-95.80595582021334,-227.0408163265306,SPOT_INDEX,False,True,444860.0,444860.0,0.0
2024-02-16,cape,2024,22029.0,22766.0,737.0,-156.5585320455609,-227.0408163265306,SPOT_INDEX,False,False,440580.0,440580.0,0.0
2024-02-19,cape,2024,22766.0,23032.0,266.0,584.9861952814225,-227.0408163265306,SPOT_INDEX,False,True,455320.0,455320.0,0.0
